tweet_id	tweet_text	tweet_coordinates	lat_origin	long_origin	uber_estimate	zip_code	eastern_time	hours	weekday	day_hour	Is_Traffic_Related	County	Neighbourhood	Neighbourhood_code	Is_weekend
832427752640888832	Yeezus gospel #tbt @ Madison Square Garden https://t.co/PJQibnoIas	[40.75079924, -73.99297235]	40.75079924	-73.99297235	70	10001	2017-02-16 22:13:36-05	22	3	94	f	New York	Chelsea and Clinton	8	0
832427768793141248	GNW! @ New York, New York https://t.co/Sqpnij3q4k	[40.7142, -74.0064]	40.7142	-74.0064	79	10007	2017-02-16 22:13:40-05	22	3	94	f	Manhattan	Lower Manhattan	20	0
832427788166635521	Soulful Southern blues bass #guitar by @thataboy Photography by @Annarumms HMU by yukienammoriu2026 https://t.co/fzmGP7GrHu	[40.7471587, -73.99463981]	40.7471587	-73.99463981	73	10001	2017-02-16 22:13:45-05	22	3	94	f	New York	Chelsea and Clinton	8	0
832427830143094785	Construction on #I678 SB at Queens; Bronx County Line - Whitestone Bridge Toll Plaza https://t.co/Pd29HzBQtG	[40.802501, -73.830001]	40.802501	-73.830001	37	11357	2017-02-16 22:13:55-05	22	3	94	t	Queens	North Queens	22	0
832427829757353986	Construction on #I678 SB at Queens; Bronx County Line - Whitestone Bridge Toll Plaza https://t.co/yoGC11qY0A	[40.802501, -73.830001]	40.802501	-73.830001	37	11357	2017-02-16 22:13:55-05	22	3	94	t	Queens	North Queens	22	0
832427870412746752	A little #yoga to end my little" day :) #takingcareofme #love (@ Daya Yoga Studio in Brooklyn, NY) https://t.co/XlDmAcn9oH"	[40.70551135, -73.9249169]	40.70551135	-73.9249169	78	11237	2017-02-16 22:14:04-05	22	3	94	f	Brooklyn	Bushwick and Williamsburg	2	0
832427875106222083	It ain't pretty but it is what it is. #bowling #forthefunofit @ Brooklyn Bowl https://t.co/VrYSNjul63	[40.72196325, -73.95753998]	40.72196325	-73.95753998	84	11249	2017-02-16 22:14:05-05	22	3	94	f	Brooklyn	Central Brooklyn	5	0
832427887001235456	dianymota for @UptownFashionNY fashiondesignersoflatinamerica Model @mariamhabach hair byu2026 https://t.co/J6SZrDGk6w	[40.76436935, -73.99237252]	40.76436935	-73.99237252	81	10019	2017-02-16 22:14:08-05	22	3	94	f	Manhattan	Chelsea and Clinton	8	0
832427909277155328	Just posted a photo @ Baby's All Right https://t.co/Vv1h9TBDzM	[40.71012, -73.96348]	40.71012	-73.96348	72	11211	2017-02-16 22:14:13-05	22	3	94	f	Brooklyn	Greenpoint	13	0
832427944144404480	The mind can be paradise or a prison...\n\nSometimes all in the same day.\n\nAs men we are told-u2026 https://t.co/lhJNuisCXd	[40.7142, -74.0064]	40.7142	-74.0064	79	10007	2017-02-16 22:14:22-05	22	3	94	f	Manhattan	Lower Manhattan	20	0
832427957062873088	#conterno #aldoconterno #italianwine lasirenaristorante @ La Sirena Ristorante https://t.co/pNxBnQ617c	[40.7424316, -74.0038528]	40.7424316	-74.0038528	70	10011	2017-02-16 22:14:25-05	22	3	94	f	Manhattan	Chelsea and Clinton	8	0
832428058233561088	#Lights #Camera #Action - yesterday with #free #tickets to #LivewithKelly\nHosted by @KellyRipau2026 https://t.co/3Z4RY0RzUI	[40.7735657, -73.98054973]	40.7735657	-73.98054973	79	10023	2017-02-16 22:14:49-05	22	3	94	f	Manhattan	Upper West Side	34	0
832428099493048320	Construction on #I95 NB from Exit 4A - I-895; Sheridan Expressway to 3rd Avenue; Exit 3 https://t.co/DOI3s6syDE	[40.838699, -73.883003]	40.838699	-73.883003	62	10460	2017-02-16 22:14:59-05	22	3	94	t	Bronx	Central Bronx	4	0
832428100373864449	Construction on #GrandCentralParkway EB at Exit 13 - I-678 - Van Wyck Expressway; Jackie Robinson Parkway https://t.co/eoMa0B75Qs	[40.717399, -73.831298]	40.717399	-73.831298	44	11375	2017-02-16 22:14:59-05	22	3	94	t	Queens	West Central Queens	35	0
832428100508073984	Construction on #I95 NB from Exit 4A - I-895; Sheridan Expressway to 3rd Avenue; Exit 3 https://t.co/1NTE8a2xgO	[40.838699, -73.883003]	40.838699	-73.883003	62	10460	2017-02-16 22:14:59-05	22	3	94	t	Bronx	Central Bronx	4	0
832428101221093376	Construction on #GrandCentralParkway EB at Exit 13 - I-678 - Van Wyck Expressway; Jackie Robinson Parkway https://t.co/jKd8wuGyw3	[40.717399, -73.831298]	40.717399	-73.831298	44	11375	2017-02-16 22:14:59-05	22	3	94	t	Queens	West Central Queens	35	0
832428130966966273	Pope Francis has singled out native Brooklynite Dorothy Day as a great American," along with Lincoln and MLK Jr. https://t.co/letjxar7sE"	[40.71669795, -74.00001602]	40.71669795	-74.00001602	75	10013	2017-02-16 22:15:06-05	22	3	94	f	Manhattan	Greenwich Village and Soho	14	0
832428136017096704	With the #queenoffashion #allaverber at #ralphlauren #fashionshow @ Ralph Lauren https://t.co/mtwhvtHXa9	[40.7715351, -73.96558077]	40.7715351	-73.96558077	74	10021	2017-02-16 22:15:08-05	22	3	94	f	Manhattan	Upper East Side	33	0
832428139292745728	Trump told Christie, u201cIu2019m telling you, the meatloaf is fabulous https://t.co/458EmggU6T"	[40.71669795, -74.00001602]	40.71669795	-74.00001602	75	10013	2017-02-16 22:15:08-05	22	3	94	f	Manhattan	Greenwich Village and Soho	14	0
832428142086098945	Weather now: clear sky, 26u00b0F, 12 mph northwest wind. https://t.co/TmzIttJAeY	[40.71669795, -74.00001602]	40.71669795	-74.00001602	75	10013	2017-02-16 22:15:09-05	22	3	94	f	Manhattan	Greenwich Village and Soho	14	0
832428177842663424	Buttttt\n@NYW@Y$	[40.8036736, -73.953754]	40.8036736	-73.953754	56	10026	2017-02-16 22:15:18-05	22	3	94	f	Manhattan	Central Harlem	6	0
832428223392784384	#Productofthe90s Can't wait to see the final product dick_w0lf ud83dude4fud83cudffc.. @ Pratt Manhattan Gallery https://t.co/47nChBWBX8	[40.73809316, -73.99895796]	40.73809316	-73.99895796	83	10011	2017-02-16 22:15:28-05	22	3	94	f	Manhattan	Chelsea and Clinton	8	0
832428253482725376	Emoji socks for the win @ New York, New York https://t.co/uzxfXO1JkJ	[40.7142, -74.0064]	40.7142	-74.0064	75	10007	2017-02-16 22:15:36-05	22	3	94	f	Manhattan	Lower Manhattan	20	0
832428300857384960	manzanaresny for @UptownFashionNY fashiondesignersoflatinamerica hair by @hairdresser75  Makeupu2026 https://t.co/RgxKpLSo4Q	[40.76436935, -73.99237252]	40.76436935	-73.99237252	77	10019	2017-02-16 22:15:47-05	22	3	94	f	Manhattan	Chelsea and Clinton	8	0
832428310793576448	#resist #dontforget @ New York, New York https://t.co/6kS236jHyY	[40.7142, -74.0064]	40.7142	-74.0064	75	10007	2017-02-16 22:15:49-05	22	3	94	f	Manhattan	Lower Manhattan	20	0
832428318515355649	...and here we are! #hellskitchen #boys #nyismylivingroom @ Therapy NYC https://t.co/0tmPu4C1wu	[40.76415, -73.98687]	40.76415	-73.98687	77	10019	2017-02-16 22:15:51-05	22	3	94	f	Manhattan	Chelsea and Clinton	8	0
832428368972877826	I misplaced my gloves and my hands were cold so I went to @citybakery to grab a cup of jotu2026 https://t.co/TIsa0S2BrL	[40.73880488, -73.99258417]	40.73880488	-73.99258417	83	10011	2017-02-16 22:16:03-05	22	3	94	f	Manhattan	Chelsea and Clinton	8	0
832428427189706754	Stunning Pegasus by owner and artist @8ofswordstattoo \nTo book with Dave please emailu2026 https://t.co/VDHEJLUSvt	[40.71529978, -73.96309107]	40.71529978	-73.96309107	79	11249	2017-02-16 22:16:17-05	22	3	94	f	Brooklyn	Central Brooklyn	5	0
832428496831930368	Thoroughly enjoyed Exhibitionism - The Rolling Stones exhibit yesterday with teamu2026 https://t.co/CNy4L381wc	[40.7376217, -74.00801929]	40.7376217	-74.00801929	82	10014	2017-02-16 22:16:34-05	22	3	94	f	Manhattan	Greenwich Village and Soho	14	0
832428504440508416	Reminiscing about the past tonight...Some rooms stay classic forever...u2728for more info CLICK theu2026 https://t.co/sF8rstB3Ad	[40.7455902, -73.9808197]	40.7455902	-73.9808197	73	10016	2017-02-16 22:16:35-05	22	3	94	f	Manhattan	Gramercy Park and Murray Hill	12	0
832428518608887809	#welltunedmachine When MOST of the country, AND the civilized" world is actively rooting AGAINST u, &amp; you keep givu2026 https://t.co/Ul4JvsW1ee"	[40.7521606, -73.999026]	40.7521606	-73.999026	71	10001	2017-02-16 22:16:39-05	22	3	94	f	New York	Chelsea and Clinton	8	0
832428548535246848	Why is Meditation Your Greatest Tool?  https://t.co/CdSqvJdSfl	[40.7207559, -74.0007613]	40.7207559	-74.0007613	72	10013	2017-02-16 22:16:46-05	22	3	94	f	Manhattan	Greenwich Village and Soho	14	0
832428574170873857	We must prepare our minds as well as our bodies @ New York, New York https://t.co/YT7p3hxUnd	[40.7142, -74.0064]	40.7142	-74.0064	75	10007	2017-02-16 22:16:52-05	22	3	94	f	Manhattan	Lower Manhattan	20	0
832431092619702272	*Ing* I forgot it.	[40.8037638, -73.9538459]	40.8037638	-73.9538459	56	10026	2017-02-16 22:26:52-05	22	3	94	f	Manhattan	Central Harlem	6	0
832428583742275585	be the motivation not the distraction\n[shot by @EvPiercePhoto] \n\n#PhilippPleinShow \n#NYFW \n#NYCu2026 https://t.co/TLAsshlu5y	[40.7609177, -73.9960938]	40.7609177	-73.9960938	78	10036	2017-02-16 22:16:54-05	22	3	94	f	Manhattan	Chelsea and Clinton	8	0
832428586342678528	This. 6 feet by 9 feet. #largeandincharge #sexuality and #technology\n______\n#fineart #artu2026 https://t.co/Q2yvJBe3gY	[40.6919456, -73.9635554]	40.6919456	-73.9635554	67	11205	2017-02-16 22:16:55-05	22	3	94	f	Brooklyn	Northwest Brooklyn	24	0
832428593108049920	Bling in @4wtc after catching up with @heylalajackson over Mexican food and music from theu2026 https://t.co/teNbriGbyE	[40.71166488, -74.01117529]	40.71166488	-74.01117529	77	10006	2017-02-16 22:16:57-05	22	3	94	f	New York	Lower Manhattan	20	0
832428595482128384	Oh yes, finally! #dominiqueanselbakery #cronut #nye @ Williamsburg, Brooklyn https://t.co/VkTORDHgMT	[40.7, -73.95]	40.7	-73.95	79	11206	2017-02-16 22:16:57-05	22	3	94	f	Brooklyn	Bushwick and Williamsburg	2	0
832428601266036737	if you haven't seen the movie: MOONLIGHT ud83cudf19 - you don't know what you're missing!!! @realsway u270aud83cudffeu2026 https://t.co/m5OyGTG5xr	[40.74534246, -73.99872544]	40.74534246	-73.99872544	73	10011	2017-02-16 22:16:58-05	22	3	94	f	Manhattan	Chelsea and Clinton	8	0
832428876768870401	This is what u need in u r life ud83cudf7eud83cudf77ud83cudf7bud83dude0e\n#unwindthursdays \nMusic by \n@platinumkids @paulplatinum1u2026 https://t.co/3kGagtlWSD	[40.882076, -73.827499]	40.882076	-73.827499	81	10475	2017-02-16 22:18:04-05	22	3	94	f	Bronx	Northeast Bronx	23	0
832428887669932033	#tbt to being in the city I truly fell in love with in November. I can not wait to be back inu2026 https://t.co/2y5UtGdwC7	[40.7142, -74.0064]	40.7142	-74.0064	75	10007	2017-02-16 22:18:07-05	22	3	94	f	Manhattan	Lower Manhattan	20	0
832428891692228612	#TBT Spinning as the ORIGINAL DJ for THE FUGEES CIRCA 1993. This was our first showcase for Sonyu2026 https://t.co/FKhnFFudyT	[40.7665697, -73.988843]	40.7665697	-73.988843	80	10019	2017-02-16 22:18:08-05	22	3	94	f	Manhattan	Chelsea and Clinton	8	0
832428893915197440	Kaddish, Bill Frisell. #holy @ Dizzy's Club Coca-Cola https://t.co/jfvpgo2Snh	[40.76837327, -73.98187491]	40.76837327	-73.98187491	74	10019	2017-02-16 22:18:08-05	22	3	94	f	Manhattan	Chelsea and Clinton	8	0
832428919450124289	En el estreno del #cortometrajes Gun Voyager @nanaponceleon #illustration #drawing #drawu2026 https://t.co/9KyAcPkvIW	[40.7142, -74.0064]	40.7142	-74.0064	75	10007	2017-02-16 22:18:14-05	22	3	94	f	Manhattan	Lower Manhattan	20	0
832428944213225473	ud83dudc41 hate these stupid azz stickers ud83dude11 @ Bryant Park https://t.co/0tCjW4glry	[40.75355, -73.98504]	40.75355	-73.98504	73	10018	2017-02-16 22:18:20-05	22	3	94	f	Manhattan	Chelsea and Clinton	8	0
832428946054483968	If you are looking for photography work to be done, want to collaborate, or just say HEY, emailu2026 https://t.co/I619uPVw4F	[40.71975423, -73.96504582]	40.71975423	-73.96504582	83	11249	2017-02-16 22:18:21-05	22	3	94	f	Brooklyn	Central Brooklyn	5	0
832428946369179648	#ustheduo had a great time thanks for the #wondeful #show we#enjoy your#music #nyc #iloveny @u2026 https://t.co/XFsky0eood	[40.74305391, -74.00571004]	40.74305391	-74.00571004	83	10011	2017-02-16 22:18:21-05	22	3	94	f	Manhattan	Chelsea and Clinton	8	0
832428984457625600	ud83cudfa5ESTA NOCHE #JUEVES FEB-16-#TEMPLARIOS #THURSDAYS  en 809lounge NOu2026 https://t.co/EOCKpmOTaI	[40.86197, -73.9252]	40.86197	-73.9252	60	10040	2017-02-16 22:18:30-05	22	3	94	f	Manhattan	Inwood and Washington Heights	16	0
832428987636801536	#bloomingdales #bloomies #bloomingdaleswindow #valentines2017 #valentineday #redhearts #redbagu2026 https://t.co/jLdClL5EMG	[40.76219141, -73.96760285]	40.76219141	-73.96760285	75	10022	2017-02-16 22:18:31-05	22	3	94	f	Manhattan	Gramercy Park and Murray Hill	12	0
832429022898450432	30 Memorex 40X Digital Audio Music CD-R 80min 700MB (Logo on Top) $11.95 https://t.co/weaF5y3L5t #CDR #Media https://t.co/sXlppKXXns	[40.6548713, -74.0064354]	40.6548713	-74.0064354	81	11232	2017-02-16 22:18:39-05	22	3	94	f	Brooklyn	Sunset Park	32	0
832429030276157440	Reflections from the other side. #nyc @ New York, New York https://t.co/vzb0fAy7vz	[40.7142, -74.0064]	40.7142	-74.0064	75	10007	2017-02-16 22:18:41-05	22	3	94	f	Manhattan	Lower Manhattan	20	0
832429099293560832	Warning: Chili Peppers in video are closer than they appear #aboutlastnight #thegetawaytour ud83cudf36ud83dudd25 @u2026 https://t.co/Stt4qJciaP	[40.75079924, -73.99297235]	40.75079924	-73.99297235	73	10001	2017-02-16 22:18:57-05	22	3	94	f	New York	Chelsea and Clinton	8	0
832429144118009856	Este Sabado Nos Vemos En BLUEBAR S.F.M jorge_portobello bluebar_rdu2026 https://t.co/T6uwDCgudF	[40.84166667, -73.9375]	40.84166667	-73.9375	48	10032	2017-02-16 22:19:08-05	22	3	94	f	Manhattan	Inwood and Washington Heights	16	0
832429180209881091	Feb. 18th!!! COME PARTY AT THE NUMBER ONE CLUB IN QUEENS WITH LIGHTS AND SOUND LIKE NO OTHER INu2026 https://t.co/o3ErqYrrw9	[40.73934858, -73.88456875]	40.73934858	-73.88456875	65	11373	2017-02-16 22:19:17-05	22	3	94	f	Queens	West Queens	36	0
832429189995302912	Lovely cold nightsu2026 https://t.co/mBkmrl5mV7	[40.7091713, -74.013504]	40.7091713	-74.013504	79	10006	2017-02-16 22:19:19-05	22	3	94	f	New York	Lower Manhattan	20	0
832429197616295937	The last day of Stephanie's one month weaving pass. She found her original style! #saoriweavingu2026 https://t.co/X3wuBNJTGd	[40.77913, -73.95233]	40.77913	-73.95233	68	10128	2017-02-16 22:19:21-05	22	3	94	f	New York	Upper East Side	33	0
832429211902152704	HAPPY 19th BIRTHDAY broadwayboyforever!!!1!!! u2728 tan you are SUCH an amazing friend, i am sou2026 https://t.co/5GDOLqqGGt	[40.77678274, -73.97898804]	40.77678274	-73.97898804	67	10023	2017-02-16 22:19:24-05	22	3	94	t	Manhattan	Upper West Side	34	0
832429213382692865	Lucky horseshoe by Resident Artist @drewlinden \nTo book with Drew please email her atu2026 https://t.co/c3EYBDChFX	[40.71529978, -73.96309107]	40.71529978	-73.96309107	79	11249	2017-02-16 22:19:24-05	22	3	94	f	Brooklyn	Central Brooklyn	5	0
832429259796914176	#chuckanut50k Runner Refunds deadline February 22nd  https://t.co/1YnwuMOOMN	[40.7207559, -74.0007613]	40.7207559	-74.0007613	76	10013	2017-02-16 22:19:35-05	22	3	94	f	Manhattan	Greenwich Village and Soho	14	0
832429288859242496	Central park today with the snow melting @ Central Park West, NYC https://t.co/TzJSv3KYhB	[40.79183561, -73.96414624]	40.79183561	-73.96414624	60	10025	2017-02-16 22:19:42-05	22	3	94	f	Manhattan	Upper West Side	34	0
832429301660160001	I ud83dudc95 my new shirt from loveyourshirtco it is super comfy &amp; fits perfect! Thank you! Can't wait tou2026 https://t.co/ZD9rPi75lG	[40.7142, -74.0064]	40.7142	-74.0064	75	10007	2017-02-16 22:19:45-05	22	3	94	f	Manhattan	Lower Manhattan	20	0
832429303656615936	Aiiight soooo I'm giving away a FREE TATTOO and will be announcing the winner Feb. 28th to closeu2026 https://t.co/i6iGJrzFpi	[40.7097931, -73.7949142]	40.7097931	-73.7949142	37	11432	2017-02-16 22:19:46-05	22	3	94	f	Queens	Jamaica	17	0
832429323978043394	Nun Boxer NYC reunion @92y to see #colsonwhitehead #georgesaunders #authors @ 92nd Street Y https://t.co/REvYDEkxE1	[40.78289089, -73.95256429]	40.78289089	-73.95256429	56	10128	2017-02-16 22:19:51-05	22	3	94	f	New York	Upper East Side	33	0
832429329799868417	Yoooo @agburnsdesigns theses are Toooo Fire!! If You Want to Custom Paint Your Kicks... Holla atu2026 https://t.co/QVaO4ynozd	[40.85282, -73.93096]	40.85282	-73.93096	51	10033	2017-02-16 22:19:52-05	22	3	94	f	Manhattan	Inwood and Washington Heights	16	0
832429331238490117	Take 1 sale chicken &amp; a whole bunch of leftover veggies, and I've got lots &amp; lots of superu2026 https://t.co/e2LYyIOiqW	[40.86763, -73.91963]	40.86763	-73.91963	75	10034	2017-02-16 22:19:53-05	22	3	94	f	Manhattan	Inwood and Washington Heights	16	0
832429333813813249	Pop up shop definitely a success wasn't a thing left in the store. Great getting to catch upu2026 https://t.co/25mlkLpSLs	[40.6811253, -73.97512058]	40.6811253	-73.97512058	61	11217	2017-02-16 22:19:53-05	22	3	94	f	Brooklyn	Northwest Brooklyn	24	0
832429380253020160	Just posted a photo @ Metropolitan Museum of Art https://t.co/M4CjO8KxLc	[40.77942, -73.96342]	40.77942	-73.96342	72	10028	2017-02-16 22:20:04-05	22	3	94	f	Manhattan	Upper East Side	33	0
832429414344429568	ud83dudcb8ud83dudcb0ud83dudcb8  - #cross507rawsound #cross507_sparta #Up @ East New York, Brooklyn https://t.co/lv2H13FwBX	[40.66666667, -73.88222222]	40.66666667	-73.88222222	53	11208	2017-02-16 22:20:12-05	22	3	94	f	Brooklyn	East New York and New Lots	10	0
832429433306939393	#TBT Spinning as the ORIGINAL DJ for THE FUGEES CIRCA 1993. This was our first showcase for Sonyu2026 https://t.co/WzRYPmZ7W7	[40.7665697, -73.988843]	40.7665697	-73.988843	79	10019	2017-02-16 22:20:17-05	22	3	94	f	Manhattan	Chelsea and Clinton	8	0
832429464374087680	I guess I made this drawing while drunk. @ New York, New York https://t.co/PiOYKXDS3A	[40.7142, -74.0064]	40.7142	-74.0064	75	10007	2017-02-16 22:20:24-05	22	3	94	f	Manhattan	Lower Manhattan	20	0
832429517885026304	I'm at Spinner's End in Brooklyn, NY https://t.co/RJTvoLtccw	[40.667601, -73.976283]	40.667601	-73.976283	78	11215	2017-02-16 22:20:37-05	22	3	94	f	Brooklyn	Northwest Brooklyn	24	0
832429561124179970	#TBT Spinning as the ORIGINAL DJ for THE FUGEES CIRCA 1993. This was our first showcase for Sonyu2026 https://t.co/pvM8BvfFGJ	[40.7665697, -73.988843]	40.7665697	-73.988843	75	10019	2017-02-16 22:20:47-05	22	3	94	f	Manhattan	Chelsea and Clinton	8	0
832429615129980928	Thank you @louboutinworld for another amazing season @bibhumohapatra #FW17 #nyfw #vanda #CLxBM @u2026 https://t.co/KRzJuwsn1f	[40.7282524, -74.0096664]	40.7282524	-74.0096664	82	10014	2017-02-16 22:21:00-05	22	3	94	f	Manhattan	Greenwich Village and Soho	14	0
832429614584754177	Awesome #resist #solidarity #immigrantstrike #drunkenmunkey @u2026 https://t.co/SfMqZHu1nO	[40.78099, -73.94752]	40.78099	-73.94752	67	10128	2017-02-16 22:21:00-05	22	3	94	f	New York	Upper East Side	33	0
832429623753502722	Now is time to have some fun! #jazz'n #jazzclass #jazzerina #movingfree #workingout #energyu2026 https://t.co/KhAqNi2c9K	[40.75912153, -73.98959914]	40.75912153	-73.98959914	76	10036	2017-02-16 22:21:02-05	22	3	94	f	Manhattan	Chelsea and Clinton	8	0
832429632246915076	Aiiight soooo I'm giving away a FREE TATTOO and will be announcing the winner Feb. 28th to closeu2026 https://t.co/YS1o966VNQ	[40.7097931, -73.7949142]	40.7097931	-73.7949142	37	11432	2017-02-16 22:21:04-05	22	3	94	f	Queens	Jamaica	17	0
832429674194051072	Men lie\nWomen lie\nYour vagina lies\nAnd your dick ain't honest like Abe, because he wasn't that PEACHY PERFECT\nBUT ANYWAYS	[40.8036736, -73.953754]	40.8036736	-73.953754	56	10026	2017-02-16 22:21:14-05	22	3	94	f	Manhattan	Central Harlem	6	0
832429714711076864	#TBT When you're The Token Black Friend" &amp; #UOENO ud83dude2bud83dude02 #UOENOit was like 16yrs old hanging out inu2026 https://t.co/RA0GLb66fn"	[40.7042, -73.8458]	40.7042	-73.8458	53	11418	2017-02-16 22:21:24-05	22	3	94	f	Queens	Southeast Queens	28	0
832429739595984896	NBA All-Star Game isn't until Sunday night but we couldn't wait. Feels great to have a place tou2026 https://t.co/TnKApygur6	[40.72023208, -73.96354883]	40.72023208	-73.96354883	83	11249	2017-02-16 22:21:30-05	22	3	94	f	Brooklyn	Central Brooklyn	5	0
832429764921155584	Cool Your Heart" h.yat x @mazzamodels @ New York, New York https://t.co/2LgWBDNQOr"	[40.7142, -74.0064]	40.7142	-74.0064	75	10007	2017-02-16 22:21:36-05	22	3	94	f	Manhattan	Lower Manhattan	20	0
832429775906029568	#EveningWalk in the #park w my #beauties #Sadie #Zoey #Apollo &amp; #Baj ud83dude0dud83dudc36ud83dudc3e #lovethem #dogwalker #ilovemyjob https://t.co/vLJCxmtx9E	[40.80680943, -73.96865129]	40.80680943	-73.96865129	61	10025	2017-02-16 22:21:39-05	22	3	94	f	Manhattan	Upper West Side	34	0
832429802686668801	Aiiight soooo I'm giving away a FREE TATTOO and will be announcing the winner Feb. 28th to closeu2026 https://t.co/ZIwn0gBUlb	[40.7097931, -73.7949142]	40.7097931	-73.7949142	37	11432	2017-02-16 22:21:45-05	22	3	94	f	Queens	Jamaica	17	0
832429802879606784	The right now . . . #newyorknights @ New York, New York https://t.co/E3EBuojSVQ	[40.7142, -74.0064]	40.7142	-74.0064	75	10007	2017-02-16 22:21:45-05	22	3	94	f	Manhattan	Lower Manhattan	20	0
832429809481445377	Thank you kindly @peopleenespanol for the invitation to the show #peoplevip with editor in chiefu2026 https://t.co/ZipNnHKv8a	[40.7113912, -74.0150498]	40.7113912	-74.0150498	81	10281	2017-02-16 22:21:47-05	22	3	94	f	New York	Lower Manhattan	20	0
832429863336296448	This Is Your Captains Speaking. ud83dude08ud83dudc99ud83dudcaa #LBD #RoadToTheChipu2026 https://t.co/gWqouzhqe7	[40.6483, -73.9223]	40.6483	-73.9223	28	11203	2017-02-16 22:21:59-05	22	3	94	t	Brooklyn	Flatbush	11	0
832429863042744323	Backstage at Sunset Boulevard ten minutes before we met Glenn Close @ Palace Theatre (New Yorku2026 https://t.co/XeMcAT14pI	[40.7588, -73.9847]	40.7588	-73.9847	74	10036	2017-02-16 22:21:59-05	22	3	94	f	Manhattan	Chelsea and Clinton	8	0
832429891064823808	Missing New York #instalike #newyork #ch1 #enchichados #nuevayork #instagood #buildingu2026 https://t.co/nmKX5qst2W	[40.71120398, -74.01188873]	40.71120398	-74.01188873	78	10007	2017-02-16 22:22:06-05	22	3	94	f	Manhattan	Lower Manhattan	20	0
832429924757667840	Post-Valentine's Day dinner with my u2764ufe0f at Sushi Ginza Onodera!u2026 https://t.co/bnmnYwrAIz	[40.7523399, -73.98151]	40.7523399	-73.98151	75	10017	2017-02-16 22:22:14-05	22	3	94	f	Manhattan	Gramercy Park and Murray Hill	12	0
832429955896143874	#Tbh If you ask her make me a sandwich" after sex... bro if she can walk to make that sandwichu2026 https://t.co/dvOUWflyJp"	[40.7142, -74.0064]	40.7142	-74.0064	75	10007	2017-02-16 22:22:21-05	22	3	94	f	Manhattan	Lower Manhattan	20	0
832429996555780098	Para la historia! ud83dude4cud83cudffd\n#elbarrio \n#forthestory\n#fortheculture \n#mtarcrew \n#Repost @MtarCrew\nu30fbu30fbu30fb\nWeu2026 https://t.co/4gKfvOrGpD	[40.79260954, -73.95222565]	40.79260954	-73.95222565	57	10029	2017-02-16 22:22:31-05	22	3	94	f	Manhattan	East Harlem	9	0
832430038880497664	Headcount is at @brooklynbowl with Carl Gerhard of Jazz is Phish andu2026 https://t.co/lrywujiqWY	[40.72196325, -73.95753998]	40.72196325	-73.95753998	84	11249	2017-02-16 22:22:41-05	22	3	94	f	Brooklyn	Central Brooklyn	5	0
832430114109583360	Construction on #RFKTriboroughBridge SB at Queens Bound https://t.co/o8lL40p1Uf	[40.7883, -73.9287]	40.7883	-73.9287	63	10035	2017-02-16 22:22:59-05	22	3	94	t	Manhattan	East Harlem	9	0
832430136142266368	If a bitch pussy stinks everyone knows on some pass it down shit but if a nigga dick stink it is just fine ... #doublestandards	[40.8036736, -73.953754]	40.8036736	-73.953754	56	10026	2017-02-16 22:23:04-05	22	3	94	f	Manhattan	Central Harlem	6	0
832430151027802112	#bobbykonders @bobbykonders #LIVE @negrilvillage @ Trending Thursdays at Negrils https://t.co/yJlmPLZ1OP	[40.72946, -73.99833]	40.72946	-73.99833	86	10012	2017-02-16 22:23:08-05	22	3	94	f	Manhattan	Greenwich Village and Soho	14	0
832430189611192320	Will the real Dice pease stand up! Smh #yallknowWhoitis #DiceMurdadaGreat  #LVMG @ Lam Vegas https://t.co/TbgXY1sUNu	[40.84254927, -73.87862375]	40.84254927	-73.87862375	55	10460	2017-02-16 22:23:17-05	22	3	94	f	Bronx	Central Bronx	4	0
832430281420324865	they grow up so fastu2026 #throwback to those early days @ New York, New York https://t.co/F5IX6tOuJp	[40.7142, -74.0064]	40.7142	-74.0064	75	10007	2017-02-16 22:23:39-05	22	3	94	f	Manhattan	Lower Manhattan	20	0
832430295819354115	Vandals at Vandal @GregSpina @ Vandal New York https://t.co/MkgKOWKsVm	[40.72112, -73.99349]	40.72112	-73.99349	73	10002	2017-02-16 22:23:42-05	22	3	94	f	Manhattan	Chelsea and Clinton	8	0
832430326454636548	Sometimes you don't know the value of a moment until it becomes a memory. So cherish the timeu2026 https://t.co/1N1mCpfErh	[40.74245957, -74.00645789]	40.74245957	-74.00645789	82	10011	2017-02-16 22:23:50-05	22	3	94	f	Manhattan	Chelsea and Clinton	8	0
832430392686804992	O primeiro Fashion Week fotografando, foi maravilhoso! #flyingsolo #NYC #fashiongirls #fashionu2026 https://t.co/DgJW3boV2S	[40.7142, -74.0064]	40.7142	-74.0064	75	10007	2017-02-16 22:24:06-05	22	3	94	f	Manhattan	Lower Manhattan	20	0
832430401520074753	This is a photo I took maybe six years ago !! #photographerinnewyork #music #cool #moodygramsu2026 https://t.co/sGMfwDUdwN	[40.7142, -74.0064]	40.7142	-74.0064	75	10007	2017-02-16 22:24:08-05	22	3	94	f	Manhattan	Lower Manhattan	20	0
832430413654192129	Mmmmmmhmmmm	[40.8036736, -73.953754]	40.8036736	-73.953754	56	10026	2017-02-16 22:24:11-05	22	3	94	f	Manhattan	Central Harlem	6	0
